PAIS,DEPARTAMENTO,PROVINCIA,DISTRITO,ESTRATO,PROCESO,ETAPA,YEAR,MES,MES.1,MINERAL,TITULAR,UNIDAD,UNIDAD DE MEDIDA,Valor,ORO-PLATA_gF
PERÚ,ÁNCASH,CORONGO,CUSCA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,117.4536,0
PERÚ,ÁNCASH,CORONGO,CUSCA,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,130.7868,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,CORONGO,CUSCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,COBRE,DEOCHRYSO S.A.C.,MINERA JIMENA,TMF,0,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,416.65790000000004,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2811.3225900774,2811322.5900774
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,532.2172,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,3011.8954,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,380.364,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2585.0743443695,2585074.3443695
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,628.688,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,3118.4831,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,448.27070000000003,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,3006.784925444,3006784.925444
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,721.4647,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,3009.692,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,366.822,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2387.3912207565,2387391.2207565
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,561.9574,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2694.8785000000003,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,229.8639,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,991.5648450946,991564.8450946
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,208.9333,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,1128.2121,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,376.4963,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2477.1129321187,2477112.9321187
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,599.1985999999999,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2785.1891,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,424.0621,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2673.9158273372,2673915.8273372
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,710.9812000000001,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2873.7388,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,411.096,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2650.983233863,2650983.233863
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,675.7465,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2813.2434,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,447.8187,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2547.9206192145,2547920.6192145003
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,674.1648,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2879.7971,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,393.4272,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2523.2235254993,2523223.5254993
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,486.6057,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2866.1564,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,421.243,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,2680.3893939717,2680389.3939716998
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,656.0113,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2964.0594,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,COBRE,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,483.51199999999994,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,PLATA,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,Kg Fino,3107.1462031289,3107146.2031289004
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,PLOMO,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,624.1904999999999,0
PERÚ,ÁNCASH,BOLOGNESI,HUALLANCA,RÉGIMEN GENERAL,FLOTACIÓN,CONCENTRACIÓN,2025,DICIEMBRE,12,ZINC,COMPAÑIA MINERA SANTA LUISA S.A.,CONCENTRADORA HUANZALA,TMF,2968.1662,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,1.4264169,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,163.8575407737,163857.54077370002
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,54.5467278,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ENERO,1,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,83.350281,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,FEBRERO,2,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0.8255239,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,94.6312567709,94631.2567709
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,26.3949086,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MARZO,3,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,44.6740011,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,ABRIL,4,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,1.8337874,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,218.9945600182,218994.5600182
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,67.1493073,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,MAYO,5,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,103.6571787,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,1.9793307,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,208.4938803618,208493.8803618
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,67.2063395,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JUNIO,6,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,107.3657383,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,2.1477801,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,218.6072511267,218607.2511267
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,71.8756587,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,JULIO,7,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,119.66512649999999,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,AGOSTO,8,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,3.9471144,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,370.5989392778,370598.93927780003
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,119.36602140000001,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,SETIEMBRE,9,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,204.14665109999999,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,PLOMO,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,OCTUBRE,10,ZINC,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,0,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,COBRE,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,TMF,2.246677,0
PERÚ,ÁNCASH,HUARAZ,JANGAS,PEQUEÑO PRODUCTOR MINERO,FLOTACIÓN,CONCENTRACIÓN,2025,NOVIEMBRE,11,PLATA,MINERA ZOILA Y ROSARIO S.A.C.,ZOILA,Kg Fino,205.2746300743,205274.63007430002
